year,unitid,inst_name,address,state_abbr,zip,phone_number,city,county_name,offering_highest_level,region,inst_control,institution_level,sector,fips,chief_admin_name,chief_admin_title,hbcu,primarily_postsecondary,hospital,medical_degree,tribal_college,ein,urban_centric_locale,opeid,offering_highest_degree,currently_active_ipeds,date_closed,duns,title_iv_indicator,offering_undergrad,offering_grad,inst_status,newid,year_deleted,url_school,degree_granting,open_public,postsec_public_active,postsec_public_active_title_iv,inst_system_flag,inst_system_name,reporting_method,inst_category,land_grant,inst_size,inst_alias,url_fin_aid,url_application,cbsa,cbsa_type,csa,necta,comparison_group,longitude,latitude,county_fips,congress_district_id,cc_basic_2010,cc_instruc_undergrad_2010,cc_instruc_grad_2010,cc_undergrad_2010,cc_enroll_2010,cc_size_setting_2010,cc_basic_2000,url_netprice,comparison_group_custom,url_veterans,url_athletes,cc_basic_2015,cc_instruc_undergrad_2015,cc_instruc_grad_2015,cc_undergrad_2015,cc_enroll_2015,cc_basic_2018,cc_instruc_undergrad_2018,cc_instruc_grad_2018,cc_undergrad_2018,cc_enroll_2018,cc_size_setting_2018,cc_basic_2021,cc_instruc_undergrad_2021,cc_instruc_grad_2021,cc_undergrad_2021,cc_enroll_2021,cc_size_setting_2021,cc_size_setting_2015,url_disability_services,ueis
2022,458098,The Salon Professional Academy-Lewisville,2440 B S Stemmons Fwy,TX,75067,9724207036,Lewisville,Denton County,2,6,3,1,9,48,Anna Geleske,President,0,1,-2,0,0,562457591,21,04165800,0,1,-2,,1,1,0,1,-2,-2,www.tspadallas.com/,0,1,1,1,1,The Salon Professional Academy,2,6,0,1, ,www.tspadallas.com/financial-aid/,www.tspadallas.com/contact-us/apply-now/,19100,1,206,,29,-96.964907,33.005024,48121,4826,-2,-1,-1,-1,-1,-1,-2,www.tspadallas.com/financial-aid/welcome/,0,nces.ed.gov/collegenavigator/?q=the+salon+professional+academy&s=all&id=458098#service, ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.tspadallas.com/,XTQ4HF6HA2A7
2022,458104,Renaissance Academie,1460 N. Moonriver Drive,UT,84604,80137328872,Provo,Utah County,2,7,3,1,9,49,Mandy Humphrey,Director,0,1,-2,0,0,061752291,12,04153000,0,1,-2,,1,1,0,1,-2,-2,www.race.edu/,0,1,1,1,0,-2,2,6,0,1, , , ,39340,1,482,,23,-111.665961,40.25395,49049,4903,-2,-1,-1,-1,-1,-1,-2,www.race.edu/npc.html,0,www.hairschoolonline.com/, ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.race.edu/,LRPRW1CDNRF8
2022,458113,Ascent College,1705 Todds Ln,VA,23666,7578261883236,Hampton,Hampton City,5,5,2,4,2,51,Rob Rhoden,President,0,1,0,0,0,541851377,12,04153800,30,1,-2,,1,1,0,1,-2,-2,ascent.edu/,1,1,1,1,0,-2,1,3,0,1, ,https://ascent.edu/,https://ascent.edu/,47260,1,545,,150,-76.409526,37.04127,51650,5103,-2,-1,-1,-1,-1,-1,-2,ascent.edu/netprice/index.html,0,https://ascent.edu/wp-content/uploads/2021/04/Academic-Catalog-2020-2021.pdf, ,24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,24,18,0,5,2,6,-1,ascent.edu/student-services/,S8KQN5VRAH59
2022,458122,Institute of Advanced Medical Esthetics,405 england st,VA,23005-2111,8049083223,Ashland,Hanover County,1,5,3,1,9,51,Patricia Heinig,CEO,0,1,-2,0,0,203679072,21,04156200,0,1,-2,,1,1,0,1,-2,-2,www.theinstituteofadvancedmedicalesthetics.com/,0,1,1,1,0,-2,2,6,0,1, , , ,40060,1,-2,,44,-77.47441,37.757885,51085,5101,-2,-1,-1,-1,-1,-1,-2,onlineestheticianclasses.com/npcalc.htm,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.theinstituteofadvancedmedicalesthetics.com/disclosures.html,ZE5EJ6ZNN8B3
2022,458131,Aveda Arts & Sciences Institute Seattle,802 East Pike Street,WA,98122,2063021049,Seattle,King County,2,8,3,1,9,53,Lauren Fender,Compliance Director,0,1,-2,0,0,421636979,11,04149400,0,1,-2,,1,1,0,1,-2,-2,avedaarts.edu/,0,1,1,1,1,Aveda Institute,2,6,0,1, ,avedaarts.edu/,https://avedaarts.edu/,42660,1,500,,30,-122.32176,47.614402,53033,5307,-2,-1,-1,-1,-1,-1,-2,avedaarts.edu/student/consumer-disclosures/,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.avedaarts.edu/,RH9XSDU4PKG3
2022,458140,Northwest School of Wooden Boat Building,42 N Water St,WA,98339,3603854948,Port Hadlock,Jefferson County,3,8,2,2,5,53,Betsy Davis,Executive Director,0,1,-2,0,0,911122839,41,04155000,40,1,-2,,1,1,0,1,-2,-2,www.nwswb.edu/,1,1,1,1,0,-2,1,4,0,1, ,www.nwswb.edu/,www.nwswb.edu/,-2,-2,-2,,180,-122.752588,48.03413,53031,5306,-2,-1,-1,-1,-1,-1,-2,www.nwswb.edu/financial-aid/,0,https://www.nwswb.edu/veterans/, ,11,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,11,4,0,4,1,1,-1,www.nwswb.edu/,V631JFGA29X9
2022,458168,The Salon Professional Academy-Onalaska,566 Theater Rd,WI,54650,6087837400,Onalaska,La Crosse County,4,3,3,2,6,55,Sue Kolve-Feehan,Owner/Director,0,1,-2,0,0,204325935,13,04157700,0,1,-2,,1,1,0,1,-2,-2,salonproacademy.com/,0,1,1,1,0,-2,2,6,0,1, ,salonproacademy.com/financial-aid-overview-onalaska-cosmetology-school/, ,29100,1,-2,,31,-91.19732,43.87382,55063,5503,-2,-1,-1,-1,-1,-1,-2,salonproacademy.com/net-price-calculator-onalaska-cosmetology-school/,0,https://salonproacademy.com/financial-aid-overview-onalaska-cosmetology-school/, ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,salonproacademy.com/,HF5FKNVAZUL3
2022,458210,West Coast University-Orange County,1477 S Manchester Ave,CA,92802-2905,7147821700,Anaheim,Orange County,9,8,3,4,3,6,Ward Ulmer,"Co-President, Academics",0,1,-2,0,0,954647739,11,03698301,13,1,-2,,1,1,1,1,-2,-2,westcoastuniversity.edu/,1,1,1,1,1,West Coast University Inc.,1,2,0,2, ,westcoastuniversity.edu/tuition-financial-aid/financial-aid,westcoastuniversity.edu/get-started/application-for-admission,31080,1,348,,157,-117.911811,33.81104,6059,646,-2,-1,-1,-1,-1,-1,-2,https://wcu.aidcalc.cloud/,1,https://westcoastuniversity.smartcatalogiq.com/en/Current/West-Coast-University-Catalog/Financial-Policies-and-Information/Veterans-Educational-Benefits,westcoastuniversity.edu/legal/disclosures,26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,26,20,3,11,4,12,-1,westcoastuniversity.edu/current-students/student-resources/students-with-disabilities,U7JYRLYB54C5
2022,458229,West Coast University-Ontario,2855 E. Guasti Rd,CA,91761-7698,9094676100,Ontario,San Bernardino County,5,8,3,4,3,6,Ward Ulmer,"Co-President, Academics",0,1,-2,0,0,954647739,12,03698302,30,1,-2,,1,1,0,1,-2,-2,westcoastuniversity.edu/,1,1,1,1,1,West Coast University Inc.,1,2,0,2, ,westcoastuniversity.edu/tuition-financial-aid/financial-aid,westcoastuniversity.edu/get-started/application-for-admission,40140,1,348,,157,-117.590035,34.066591,6071,635,-2,-1,-1,-1,-1,-1,-2,https://wcu.aidcalc.cloud/,1,https://westcoastuniversity.smartcatalogiq.com/Current/West-Coast-University-Catalog/Financial-Policies-and-Information/Veterans-Educational-Benefits,westcoastuniversity.edu/legal/disclosures,26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,26,18,0,11,2,9,-1,westcoastuniversity.edu/current-students/student-resources/students-with-disabilities,LWLNQHQLCBK5
2022,458274,Paul Mitchell the School-Chicago,1225 S Halsted St,IL,60607,3127339285,Chicago,Cook County,2,3,3,1,9,17,Steve Cowan,Owner,0,1,-2,0,0,383362779,11,03490300,0,1,-2,,1,1,0,1,-2,-2,paulmitchell.edu/chicago,0,1,1,1,1,Paul Mitchell The School,2,6,0,1, ,paulmitchell.edu/chicago/financial-aid,paulmitchell.edu/chicago/get-started,16980,1,176,,17,-87.646644,41.866213,17031,1707,-2,-1,-1,-1,-1,-1,-2,paulmitchell.edu/chicago/tuition-calculator,0,paulmitchell.edu/chicago/financial-aid/military-benefits, ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/130/Chicago-ADA-Disability-Policy.pdf,EXJFQ3265WG9
2022,458405,Miller-Motte College-Fayetteville,3725 Ramsey St.,NC,28311,9103541900,Fayetteville,Cumberland County,3,5,3,2,6,37,Torris Ferguson,Executive Director,0,1,-2,0,0,461749258,12,02306820,40,1,-2,,1,1,0,1,-2,-2,https://www.miller-motte.edu/,1,1,1,1,1,STVT-AAI Education Inc.,2,4,0,1, ,https://www.miller-motte.edu/financial-aid, ,22180,1,246,,178,-78.88167,35.11096,37051,3708,-2,-1,-1,-1,-1,-1,-2,www.miller-motte.edu/NetPrice/Fayetteville/,0, , ,9,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,10,4,0,4,1,1,-1,https://www.miller-motte.edu/consumer-information/,Z514KYMFR745
2022,458423,European Massage Therapy School-Las Vegas,"9440 W. Sahara Ave., suite 250",NV,89117,7022022455,Las Vegas,Clark County,1,8,3,1,9,32,John Teng,Campus Director,0,1,-2,0,0,364300473,11,03881401,0,1,-2,,5,1,0,1,-2,-2,www.school-for-massage.com/,0,1,1,2,1,European Message Therapy Schools,2,6,0,1, , , ,29820,1,332,,-1,-115.300577,36.145445,32003,3203,-2,-1,-1,-1,-1,-1,-2,www.school-for-massage.com/NetPriceCalc/npcalc.htm,-1, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.school-for-massage.com/,HQ4CXPM5VXF3
2022,458441,Miller-Motte College-Columbus,1800 Box Rd,GA,31907,70622550005002,Columbus,Muscogee County,3,5,3,2,6,13,Nechelle Robinson,Executive Director,0,1,-2,0,0,461749258,12,02306818,40,1,-2,,1,1,0,1,-2,-2,https://www.miller-motte.edu/,1,1,1,1,1,STVT-AAI Education Inc.,2,4,0,1, ,https://www.miller-motte.edu/financial-aid/, ,17980,1,194,,79,-84.935912,32.479997,13215,1302,-2,-1,-1,-1,-1,-1,-2,www.miller-motte.edu/NetPrice/Columbus/,0, , ,10,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,7,3,0,4,1,1,-1,www.miller-motte.edu/consumer-information/,Z514KYMFR745
2022,458496,The Art Institute of Virginia Beach,"Two Columbus Center, 4500 Main St Ste 100",VA,23462,7574936700,Virginia Beach,Virginia Beach City,5,5,3,4,3,51,Jonathan Wilson,Interim Campus Director,0,1,0,0,0,821841799,11,00927007,30,1,-2,,1,1,0,1,-2,-2,www.artinstitutes.edu/virginia-beach/,1,1,1,1,1,Education Principle Foundation,1,2,0,1,AiVA,www.artinstitutes.edu/financial-aid,https://www.artinstitutes.edu/request-information?source=WEBAP,47260,1,545,,199,-76.131737,36.842383,51810,5102,-2,-1,-1,-1,-1,-1,-2,www.artinstitutes.edu/virginia-beach/tuition-aid/net-price-calculator,0,www.artinstitutes.edu/admissions/details/military-benefits, ,22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,15,0,11,2,6,-1,www.artinstitutes.edu/virginia-beach/student-life/student-services,SKXDYCMJH435
2022,458681,Fortis College-Indianapolis,9001 N Wesleyan Rd Ste 101,IN,46268,3178084800,Indianapolis,Marion County,3,3,3,2,6,18,Brian,Owen,0,1,-2,0,0,201720350,11,02190705,40,1,-2,,1,1,0,1,-2,-2,https://www.fortis.edu/,1,1,1,1,1,Education Affiliates Inc.,3,4,0,1, ,https://www.fortis.edu/admissions/financial-aid.html,https://www.fortis.edu/apply-online.html,26900,1,294,,177,-86.223181,39.9184,18097,1805,-2,-1,-1,-1,-1,-1,-2,https://www.fortis.edu/content/dam/fortis/compliance/netpricecalc/npcalc-fortis_indianapolis.htm,0,https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Indianapolis_Catalog.pdf, ,10,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,10,4,0,4,1,1,-1,https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Indianapolis_Catalog.pdf,LQD6YC2BBS81
2022,458803,Empire Beauty School-E Memphis,568 Colonial Rd,TN,38117,8009204593,Memphis,Shelby County,2,5,3,1,9,47,Franklin K. Schoeneman,Chairman/CEO,0,1,-2,0,0,208939053,11,00817810,0,1,-2,,1,1,0,1,-2,-2,www.empire.edu/,0,1,1,1,1,EEG Inc.,2,6,0,1, ,www.empire.edu/,www.empire.edu/apply-now,32820,1,368,,24,-89.90197,35.115499,47157,4708,-2,-1,-1,-1,-1,-1,-2,www.empire.edu/net-price-calculator,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.empire.edu/,H327D3LFHT11
2022,458812,Empire Beauty School-Nashville,7106 Moore's Ln,TN,37027,8009204593,Brentwood,Williamson County,2,5,3,1,9,47,Franklin K. Schoeneman,Chairman/CEO,0,1,-2,0,0,208939053,21,01054213,0,1,-2,,1,1,0,1,-2,-2,www.empire.edu/,0,1,1,1,1,EEG Inc.,2,6,0,1, ,www.empire.edu/,www.empire.edu/apply-now,34980,1,400,,32,-86.814676,35.967868,47187,4707,-2,-1,-1,-1,-1,-1,-2,www.empire.edu/net-price-calculator,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.empire.edu/,JKUHKACR93T5
2022,458821,Empire Beauty School-Jackson,1433 Hollywood Dr,TN,38301,8009204593,Jackson,Madison County,2,5,3,1,9,47,Franklin K. Schoeneman,Chairman/CEO,0,1,-2,0,0,208939053,13,00757310,0,1,-2,,1,1,0,1,-2,-2,www.empire.edu/,0,1,1,1,1,EEG Inc.,2,6,0,1, ,www.empire.edu/,www.empire.edu/apply-now,27180,1,297,,37,-88.847611,35.63694,47113,4708,-2,-1,-1,-1,-1,-1,-2,www.empire.edu/net-price-calculator,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.empire.edu/,ZNDNNG5NCF63
2022,458830,Empire Beauty School-Springfield,799 W Sproul Rd,PA,19064,8009204593,Springfield,Delaware County,2,2,3,1,9,42,Franklin K. Schoeneman,Chairman/CEO,0,1,-2,0,0,208939053,21,00966413,0,1,-2,,1,1,0,1,-2,-2,www.empire.edu/,0,1,1,1,1,EEG Inc.,2,6,0,1, ,www.empire.edu/,www.empire.edu/apply-now,37980,1,428,,24,-75.349771,39.93765,42045,4205,-2,-1,-1,-1,-1,-1,-2,www.empire.edu/net-price-calculator,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.empire.edu/,TFVZANEMNYG7
2022,458858,Empire Beauty School-Speedway,5750 A Crawfordsville Rd,IN,46224,8009204593,Speedway,Marion County,2,3,3,1,9,18,Franklin K. Schoeneman,Chairman/CEO,0,1,-2,0,0,208939053,21,02079411,0,1,-2,,1,1,0,1,-2,-2,www.empire.edu/,0,1,1,1,1,EEG Inc.,2,6,0,1, ,www.empire.edu/,www.empire.edu/apply-now,26900,1,294,,25,-86.261512,39.80055,18097,1807,-2,-1,-1,-1,-1,-1,-2,www.empire.edu/net-price-calculator,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.empire.edu/,ULQLDZPRRQL3
2022,458867,Empire Beauty School-Morrow,"1958 Mt Zion Rd, Ste 205",GA,30260,8009204593,Morrow,Clayton County,2,5,3,1,9,13,Franklin K. Schoeneman,Chairman/CEO,0,1,-2,0,0,208939053,21,00757308,0,1,-2,,1,1,0,1,-2,-2,www.empire.edu/,0,1,1,1,1,EEG Inc.,2,6,0,1, ,www.empire.edu/,www.empire.edu/apply-now,12060,1,122,,22,-84.32568,33.564936,13063,1313,-2,-1,-1,-1,-1,-1,-2,www.empire.edu/net-price-calculator,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.empire.edu/,ZNDNNG5NCF63
2022,458885,Strayer University-Arkansas,"322 Main Street, Ste 501",AR,72201,8774457180,Little Rock,Pulaski County,7,5,3,4,3,5,Andrea Backman,President,0,1,-2,0,0,520500740,12,00145984,20,1,-2,,1,1,1,1,-2,-2,www.strayer.edu/campus-locations/arkansas/little-rock,1,1,1,1,1,"Strategic Education, Inc.",1,2,0,1, ,https://www.strayer.edu/tuition-and-financial-aid/financial-aid,https://application.strayer.edu/,30780,1,340,,199,-92.271192,34.745489,5119,502,-2,-1,-1,-1,-1,-1,-2,https://strayer.aidcalc.cloud/netprice.htm,0,www.strayer.edu/admissions/military-assistance, ,29,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,22,18,10,5,4,6,-1,www.strayer.edu/student-consumer-information/disability-services,NE3DFYDLVKW5
2022,458919,Strayer University-Georgia,"2965 Flowers Road South, Ste 100",GA,30341,8774457180,Chamblee,DeKalb County,7,5,3,4,3,13,Andrea Backman,President,0,1,-2,0,0,520500740,21,00145939,20,1,-2,,1,1,1,1,-2,-2,www.strayer.edu/campus-locations/georgia/chamblee,1,1,1,1,1,"Strategic Education, Inc.",1,2,0,2, ,https://www.strayer.edu/tuition-and-financial-aid/financial-aid,application.strayer.edu/,12060,1,122,,164,-84.267177,33.870686,13089,1306,-2,-1,-1,-1,-1,-1,-2,https://strayer.aidcalc.cloud/netprice.htm,0,www.strayer.edu/admissions/military-assistance/, ,18,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,29,20,7,5,4,9,-1,www.strayer.edu/student-consumer-information/disability-services,NE3DFYDLVKW5
2022,458955,Strayer University-Mississippi,100 East Capitol Street Suite 100,MS,39201,8774457180,Jackson,Hinds County,7,5,3,4,3,28,Andrea Backman,President,0,1,-2,0,0,520500740,12,00145991,20,1,-2,,1,1,1,1,-2,-2,www.strayer.edu/campus-locations/mississippi/jackson,1,1,1,1,1,"Strategic Education, Inc.",1,2,0,1, ,https://www.strayer.edu/tuition-and-financial-aid/financial-aid,https://application.strayer.edu/,27140,1,298,,164,-90.188097,32.300562,28049,2803,-2,-1,-1,-1,-1,-1,-2,https://strayer.aidcalc.cloud/netprice.htm,0,www.strayer.edu/admissions/military-assistance, ,29,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,29,16,10,5,3,6,-1,www.strayer.edu/student-consumer-information/disability-services,NE3DFYDLVKW5
2022,458964,Strayer University-South Carolina,"777 Lowndes Hill Road, Building 3, Ste 300",SC,29607,8774457180,Greenville,Greenville County,7,5,3,4,3,45,Andrea Backman,President,0,1,-2,0,0,520500740,13,00145937,20,1,-2,,1,1,1,1,-2,-2,www.strayer.edu/campus-locations/south-carolina/greenville,1,1,1,1,1,"Strategic Education, Inc.",1,2,0,2, ,https://www.strayer.edu/tuition-and-financial-aid/financial-aid,https://application.strayer.edu/,24860,1,273,,164,-82.357811,34.85654,45045,4504,-2,-1,-1,-1,-1,-1,-2,strayer.aidcalc.cloud/netprice.htm,0,www.strayer.edu/admissions/military-assistance/, ,29,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,29,19,7,5,4,9,-1,www.strayer.edu/student-consumer-information/disability-services,NE3DFYDLVKW5
2022,458973,Strayer University-Texas,2711 LBJ Freeway,TX,75234,8774457180,Farmers Branch,Dallas County,7,6,3,4,3,48,Andrea Backman,President,0,1,-2,0,0,520500740,21,10145901,20,1,-2,,1,1,1,1,-2,-2,www.strayer.edu/campus-locations,1,1,1,1,1,"Strategic Education, Inc.",1,2,0,2, , , ,19100,1,206,,164,-96.887509,32.910744,48113,4824,-2,-1,-1,-1,-1,-1,-2,https://strayer.aidcalc.com/netprice.htm,0,www.strayer.edu/admissions/military-friendly-college, ,22,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,29,20,7,5,4,9,-1,www.strayer.edu/student-consumer-information/disability-services,NE3DFYDLVKW5
2022,458982,The Art Institute of San Antonio,10000 IH-10 W Ste 200,TX,78230,2103387408,San Antonio,Bexar County,5,6,3,4,3,48,Gary Rice,Interim Campus Director,0,1,0,0,0,821669287,11,02117104,30,1,-2,,1,1,0,1,-2,-2,www.artinstitutes.edu/san-antonio,1,1,1,1,1,Education Principle Foundation,1,2,0,1, ,www.artinstitutes.edu/financial-aid,www.artinstitutes.edu/request-information?source=WEBAP,41700,1,484,,199,-98.56556,29.532925,48029,4821,-2,-1,-1,-1,-1,-1,-2,www.artinstitutes.edu/san-antonio/tuition-aid/net-price-calculator,0,www.artinstitutes.edu/admissions/details/military-benefits, ,22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,18,0,7,2,6,-1,www.artinstitutes.edu/san-antonio/student-life/student-services,E5U9LR5JK771
2022,459019,Empire Beauty School-Charlotte,4901-B N Tryon St,NC,28213,8009204593,Charlotte,Mecklenburg County,2,5,3,1,9,37,Franklin K. Schoeneman,Chairman/CEO,0,1,-2,0,0,208939053,11,02173210,0,1,-2,,1,1,0,1,-2,-2,www.empire.edu/,0,1,1,1,1,EEG Inc.,2,6,0,1, ,www.empire.edu/,www.empire.edu/apply-now,16740,1,172,,35,-80.7837,35.25855,37119,3712,-2,-1,-1,-1,-1,-1,-2,www.empire.edu/net-price-calculator,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.empire.edu/,RN1VFGB7KL65
2022,459046,Empire Beauty School-Winston-Salem,7740 N Point Blvd,NC,27106,8009204593,Winston-Salem,Forsyth County,2,5,3,1,9,37,Franklin K. Schoeneman,Chairman/CEO,0,1,-2,0,0,208939053,12,00757312,0,1,-2,,1,1,0,1,-2,-2,www.empire.edu/,0,1,1,1,1,EEG Inc.,2,6,0,1, ,www.empire.edu/,www.empire.edu/apply-now,49180,1,268,,40,-80.282751,36.152612,37067,3705,-2,-1,-1,-1,-1,-1,-2,www.empire.edu/net-price-calculator,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.empire.edu/,ZNDNNG5NCF63
2022,459055,Empire Beauty School-West Palm,4258  Okeechobee Blvd,FL,33409,8009204593,West Palm Beach,Palm Beach County,2,5,3,1,9,12,Franklin K. Schoeneman,Chairman/CEO,0,1,-2,0,0,208939053,21,00966410,0,1,-2,,1,1,0,1,-2,-2,www.empire.edu/,0,1,1,1,1,EEG Inc.,2,6,0,1, ,www.empire.edu/,www.empire.edu/apply-now,33100,1,370,,37,-80.107401,26.705541,12099,1220,-2,-1,-1,-1,-1,-1,-2,www.empire.edu/net-price-calculator,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.empire.edu/,TFVZANEMNYG7
2022,459064,Empire Beauty School-Pineville,8700 Pineville-Matthews Rd,NC,28226,8009204593,Charlotte,Mecklenburg County,2,5,3,1,9,37,Franklin K. Schoeneman,Chairman/CEO,0,1,-2,0,0,208939053,21,00945910,0,1,-2,,1,1,0,1,-2,-2,www.empire.edu/,0,1,1,1,1,EEG Inc.,2,6,0,1, ,www.empire.edu/,www.empire.edu/apply-now,16740,1,172,,36,-80.865367,35.089864,37119,3712,-2,-1,-1,-1,-1,-1,-2,www.empire.edu/net-price-calculator,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.empire.edu/,KL7FB9MDN5Z1
2022,459116,Paul Mitchell the School-Phoenix,3423 W Bethany Home Road,AZ,85017,6022461616,Phoenix,Maricopa County,2,6,3,1,9,4,John Turnage,Owner,0,1,-2,0,0,320211037,11,04174100,0,1,-2,,1,1,0,1,-2,-2,paulmitchell.edu/phoenix,0,1,1,1,1,Paul Mitchell The School,2,6,0,1, ,paulmitchell.edu/phoenix/financial-aid,paulmitchell.edu/phoenix/get-started,38060,1,429,,29,-112.133047,33.523667,4013,407,-2,-1,-1,-1,-1,-1,-2,paulmitchell.edu/phoenix/tuition-calculator,0,paulmitchell.edu/phoenix/financial-aid/military-benefits, ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/229/ADA-Disability-Policy.pdf,DS2FAHL71L83
2022,459125,All Beauty College,2350 Miracle Mile Rd Unit 316,AZ,86442,9287633900,Bullhead City,Mohave County,2,6,3,1,9,4,Gerard Guedon,Administrator,0,1,-2,-1,0,260817831,33,04174200,0,1,-2,,5,1,0,1,-2,-2,abcollege.edu/,0,1,1,2,-1,-1,-1,-1,0,-1, ,abcollege.edu/financial-assistance/,abcollege.edu/online-application/,29420,1,-2,,-1,-114.5945,35.101946,4015,404,-2,-1,-1,-1,-1,-1,-2,abcollege.edu/net/npcalc.htm,-1, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1, , 
2022,459170,Paul Mitchell the School-Modesto,3100 McHenry Ave,CA,95350,2095770644108,Modesto,Stanislaus County,2,8,3,1,9,6,Rosemary Safavi,Owner,0,1,-2,0,0,711007587,12,04162800,0,1,-2,,1,1,0,1,-2,-2,paulmitchell.edu/modesto,0,1,1,1,1,Paul Mitchell Advanced Education,2,6,0,1, ,paulmitchell.edu/modesto/financial-aid,https://paulmitchell.edu/modesto/get-started,33700,1,488,,16,-120.993745,37.68301,6099,610,-2,-1,-1,-1,-1,-1,-2,paulmitchell.edu/modesto/tuition-calculator,0,paulmitchell.edu/modesto/financial-aid/military-benefits, ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/159/Modesto-ADA-Policy-092519sl.pdf,J4MGPX6RP7Z3
2022,459189,Cosmo Beauty Academy,3500 Fulton Avenue,CA,95821-6800,9167790143,Sacramento,Sacramento County,2,8,3,1,9,6,Lydia Chung,Chief Executive Officer,0,1,-2,0,0,834459601,21,04163400,0,1,-2,,1,1,0,1,-2,-2,www.cosmobeautyacademy.edu/,0,1,1,1,0,-2,2,6,0,1,CBA,www.cosmobeautyacademy.edu/,www.cosmobeautyacademy.edu/,40900,1,472,,33,-121.401027,38.62883,6067,606,-2,-1,-1,-1,-1,-1,-2,https://cosmobeautyacademy.edu/net-price-calculator/,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.cosmobeautyacademy.edu/,L51SDZ6M6PA4
