area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Nontribal,County,47049,"Fentress County, TN",1381.435737500,0.000000000,0.000000000,0.816698437,0.334044987,0.222874571,0.069309950,0.104536790,0.031719405
Nontribal,County,47051,"Franklin County, TN",1547.966420000,0.000000000,0.000000000,0.821243876,0.452640174,0.569542733,0.239793141,0.450870985,0.181409907
Nontribal,County,47053,"Gibson County, TN",1567.136935000,0.000000000,0.000000000,0.975668773,0.600416723,0.737128646,0.277658287,0.598333109,0.217502352
Nontribal,County,47055,"Giles County, TN",1620.119182500,0.000000000,0.000000000,0.855145959,0.484428841,0.617255055,0.292828815,0.508289448,0.239646317
Nontribal,County,47057,"Grainger County, TN",855.931895000,0.000000000,0.000000000,0.916810239,0.607802117,0.630814669,0.319960620,0.444129953,0.143366970
Nontribal,County,47059,"Greene County, TN",1777.275272500,0.000000000,0.000000000,0.929117525,0.736916968,0.686066497,0.331417057,0.538078587,0.205239139
Nontribal,County,47061,"Grundy County, TN",977.485600000,0.000000000,0.000000000,0.898814655,0.515086207,0.262392241,0.066918103,0.145797414,0.036422414
Nontribal,County,47063,"Hamblen County, TN",500.329375000,0.000000000,0.000000000,1.000000000,0.840000000,0.943789474,0.793473684,0.852842105,0.578736842
Nontribal,County,47065,"Hamilton County, TN",1571.244902500,0.000000000,0.000000000,0.982637260,0.797747536,0.915130388,0.756385332,0.834752296,0.660454515
Nontribal,County,47067,"Hancock County, TN",632.100332500,0.000000000,0.000000000,0.527745376,0.162306282,0.184802533,0.036660557,0.105815697,0.016997167
Nontribal,County,47069,"Hardeman County, TN",1726.715672500,0.000000000,0.000000000,0.982492527,0.526139206,0.563594217,0.171048618,0.424998475,0.140486793
Nontribal,County,47071,"Hardin County, TN",1553.443710000,0.000000000,0.000000000,0.904936263,0.442093843,0.517154868,0.162394901,0.420192568,0.123609981
Nontribal,County,47073,"Hawkins County, TN",1415.036805000,0.000000000,0.000000000,0.797156469,0.493523895,0.541610838,0.309364300,0.424445437,0.199344946
Nontribal,County,47075,"Haywood County, TN",1375.010455000,0.000000000,0.000000000,0.982457484,0.647234564,0.711735866,0.269342730,0.572621419,0.210127164
Nontribal,County,47077,"Henderson County, TN",1371.429150000,0.000000000,0.000000000,0.945161290,0.469124424,0.647695853,0.240015361,0.492165899,0.184639017
Nontribal,County,47079,"Henry County, TN",1559.552995000,0.000000000,0.000000000,0.930568688,0.445359989,0.580575442,0.191881670,0.411724976,0.131838444
Nontribal,County,47081,"Hickman County, TN",1621.488505000,0.000000000,0.000000000,0.755554112,0.310380668,0.411523970,0.129530986,0.285176043,0.104781084
Nontribal,County,47083,"Houston County, TN",548.150330000,0.000000000,0.000000000,0.649308224,0.198116833,0.337817064,0.096272098,0.252498078,0.079554189
Nontribal,County,47085,"Humphreys County, TN",1468.651047500,0.000000000,0.000000000,0.822635014,0.357096751,0.485117980,0.154988166,0.365774941,0.126945421
Nontribal,County,47087,"Jackson County, TN",872.890427500,0.000000000,0.000000000,0.476046820,0.138530228,0.103173645,0.040666104,0.043320864,0.016290576
Nontribal,County,47089,"Jefferson County, TN",889.743627500,0.000000000,0.000000000,0.993488813,0.887770806,0.941872854,0.778382858,0.802296673,0.504676216
Nontribal,County,47091,"Johnson County, TN",855.510565000,0.000000000,0.000000000,0.818025117,0.413075597,0.463678897,0.177665600,0.357424280,0.117089387
Nontribal,County,47093,"Knox County, TN",1474.233670000,0.000000000,0.000000000,0.999714204,0.949842812,0.991711918,0.961917691,0.966347528,0.877179194
Nontribal,County,47095,"Lake County, TN",501.172035000,0.000000000,0.000000000,0.881883144,0.486548970,0.684951660,0.297814208,0.567885666,0.214165616
Nontribal,County,47097,"Lauderdale County, TN",1288.111142500,0.000000000,0.000000000,0.834655328,0.409027721,0.546160765,0.204432088,0.423665058,0.143674871
Nontribal,County,47099,"Lawrence County, TN",1627.913787500,0.000000000,0.000000000,0.805952766,0.474215464,0.594111938,0.296473633,0.468974442,0.218246522
Nontribal,County,47101,"Lewis County, TN",745.332770000,0.000000000,0.000000000,0.693894856,0.224279254,0.385811193,0.113623516,0.318117581,0.101328434
Nontribal,County,47103,"Lincoln County, TN",1521.738627500,0.000000000,0.000000000,0.917629958,0.481207171,0.659652523,0.277843151,0.511801758,0.189451097
Nontribal,County,47105,"Loudon County, TN",688.769217500,0.000000000,0.000000000,0.999388286,0.886832849,0.932711424,0.798440128,0.854259061,0.603303257
Nontribal,County,47107,"McMinn County, TN",1193.522557500,0.000000000,0.000000000,0.963816080,0.662607007,0.644956315,0.300591298,0.490424499,0.193451593
Nontribal,County,47109,"McNairy County, TN",1460.856442500,0.000000000,0.000000000,0.954358642,0.559016512,0.635878578,0.253442930,0.524406951,0.216958685
Nontribal,County,47111,"Macon County, TN",836.550715000,0.000000000,0.000000000,0.762780156,0.358096197,0.339587006,0.128053387,0.167715941,0.043691765
Nontribal,County,47113,"Madison County, TN",1446.636555000,0.000000000,0.000000000,0.987257900,0.666229795,0.770350954,0.524464832,0.642056211,0.398063201
Nontribal,County,47115,"Marion County, TN",1387.123692500,0.000000000,0.000000000,0.937656618,0.502088238,0.584402764,0.240564963,0.447414382,0.174272914
Nontribal,County,47117,"Marshall County, TN",1001.922740000,0.000000000,0.000000000,0.970037847,0.663057191,0.774705635,0.330319596,0.572224558,0.255992431
Nontribal,County,47119,"Maury County, TN",1635.603060000,0.000000000,0.000000000,0.939464194,0.600978877,0.754765585,0.414026275,0.595311695,0.325476558
Nontribal,County,47121,"Meigs County, TN",595.760620000,0.000000000,0.000000000,0.978076379,0.620579915,0.576555870,0.201909477,0.392857143,0.114745403
Nontribal,County,47123,"Monroe County, TN",1810.876340000,0.000000000,0.000000000,0.637563983,0.378082829,0.351849698,0.196428571,0.269834807,0.124592834
Nontribal,County,47125,"Montgomery County, TN",1449.691197500,0.000000000,0.000000000,0.976967231,0.739809635,0.875535857,0.616072077,0.737993170,0.509699920
Nontribal,County,47127,"Moore County, TN",349.282570000,0.000000000,0.000000000,0.909227986,0.478588661,0.482207479,0.141435464,0.340772014,0.104644150
Nontribal,County,47129,"Morgan County, TN",1448.637872500,0.000000000,0.000000000,0.678179306,0.277975714,0.291936305,0.143823166,0.157638333,0.054315422
Nontribal,County,47131,"Obion County, TN",1442.633920000,0.000000000,0.000000000,0.947429907,0.616457360,0.789281542,0.282126168,0.635002921,0.227000584
Nontribal,County,47133,"Overton County, TN",1195.839872500,0.000000000,0.000000000,0.826125253,0.455121994,0.366951467,0.125341319,0.220029948,0.056725095
Nontribal,County,47135,"Perry County, TN",1110.204550000,0.000000000,0.000000000,0.664136622,0.211290323,0.351423150,0.114611006,0.272485769,0.096299810
Nontribal,County,47137,"Pickett County, TN",481.790855000,0.000000000,0.000000000,0.762571054,0.325535636,0.144731089,0.033012680,0.105378225,0.027328378
Nontribal,County,47139,"Polk County, TN",1218.591692500,0.000000000,0.000000000,0.797994641,0.382314807,0.266142277,0.088339528,0.183075460,0.047627280
Nontribal,County,47141,"Putnam County, TN",1101.251287500,0.000000000,0.000000000,0.932568149,0.587852702,0.558488761,0.270588235,0.405930177,0.168053563
Nontribal,County,47143,"Rhea County, TN",923.660692500,0.000000000,0.000000000,0.904664158,0.577602919,0.587752309,0.231383282,0.424905919,0.130687650
Nontribal,County,47145,"Roane County, TN",1094.826005000,0.000000000,0.000000000,0.978352896,0.697229171,0.758129690,0.513373100,0.548585723,0.268520300
Nontribal,County,47147,"Robertson County, TN",1281.053865000,0.000000000,0.000000000,0.979361947,0.730143069,0.898947542,0.649646440,0.766485775,0.484788686
Nontribal,County,47149,"Rutherford County, TN",1679.210715000,0.000000000,0.000000000,0.993978171,0.831075147,0.935829883,0.716597667,0.820286037,0.583427424
Nontribal,County,47151,"Scott County, TN",1486.241575000,0.000000000,0.000000000,0.621190645,0.303260099,0.352941176,0.187030475,0.205811481,0.070871722
Nontribal,County,47153,"Sequatchie County, TN",723.634275000,0.000000000,0.000000000,0.960116448,0.476855895,0.488064047,0.156768559,0.363755459,0.099708879
Nontribal,County,47155,"Sevier County, TN",1686.162660000,0.000000000,0.000000000,0.834770115,0.583895552,0.671914043,0.498375812,0.504122939,0.307408796
Nontribal,County,47157,"Shelby County, TN",1985.622957500,0.000000000,0.000000000,0.968489735,0.847276007,0.936502042,0.887273885,0.900217495,0.834491539
Nontribal,County,47159,"Smith County, TN",885.530327500,0.000000000,0.000000000,0.750089211,0.433567265,0.474485548,0.167955275,0.318781967,0.098251457
Nontribal,County,47161,"Stewart County, TN",1306.544330000,0.000000000,0.000000000,0.752176717,0.313930990,0.447355692,0.165833602,0.312641084,0.122863592
Nontribal,County,47163,"Sullivan County, TN",1213.009070000,0.000000000,0.000000000,0.976033345,0.794286210,0.861844390,0.735758944,0.776745398,0.560784995
Nontribal,County,47165,"Sumner County, TN",1467.492390000,0.000000000,0.000000000,0.983419466,0.742535171,0.847473442,0.561871949,0.711599196,0.454565030
Nontribal,County,47167,"Tipton County, TN",1198.999847500,0.000000000,0.000000000,0.930686111,0.613370816,0.761222876,0.362470351,0.615039972,0.271896688
Nontribal,County,47169,"Trousdale County, TN",316.102832500,0.000000000,0.000000000,0.902032656,0.661446185,0.595801400,0.230923026,0.394868377,0.102632456
Nontribal,County,47171,"Unicoi County, TN",531.823792500,0.000000000,0.000000000,0.832442068,0.504852446,0.324420677,0.141414141,0.239057239,0.078629432
Nontribal,County,47173,"Union County, TN",695.826495000,0.000000000,0.000000000,0.901453224,0.514532243,0.466848320,0.245382985,0.274598850,0.119285498
Nontribal,County,47175,"Van Buren County, TN",748.492745000,0.000000000,0.000000000,0.915705038,0.537714607,0.289614410,0.073459049,0.172248804,0.041514213
Nontribal,County,47177,"Warren County, TN",1177.617350000,0.000000000,0.000000000,0.953398927,0.660286225,0.561985689,0.179516995,0.375760286,0.113595707
Nontribal,County,47179,"Washington County, TN",936.932587500,0.000000000,0.000000000,0.982012366,0.845980888,0.904553120,0.812029230,0.847217538,0.643844857
Nontribal,County,47181,"Wayne County, TN",1927.795415000,0.000000000,0.000000000,0.619822970,0.179597858,0.267183914,0.070101628,0.198666812,0.058955305
Nontribal,County,47183,"Weakley County, TN",1519.421312500,0.000000000,0.000000000,0.831473137,0.440762565,0.527348354,0.202564991,0.398613518,0.131507799
Nontribal,County,47185,"White County, TN",1037.630457500,0.000000000,0.000000000,0.882854533,0.476499848,0.365445132,0.090752208,0.214292965,0.044360979
Nontribal,County,47187,"Williamson County, TN",1558.710335000,0.000000000,0.000000000,0.972563860,0.791323152,0.905798081,0.675969726,0.789363427,0.535139884
Nontribal,County,47189,"Wilson County, TN",1575.774200000,0.000000000,0.000000000,0.983021390,0.757419786,0.837500000,0.547326203,0.701270053,0.427005348
Nontribal,County,48001,"Anderson County, TX",2511.758795000,0.000000000,0.000000000,0.964228801,0.578294054,0.595487713,0.220707876,0.419399480,0.137004110
Nontribal,County,48003,"Andrews County, TX",3353.681467500,0.000000000,0.000000000,0.998052703,0.696975408,0.785954333,0.217908854,0.541003172,0.125035334
Nontribal,County,48005,"Angelina County, TX",2028.177287500,0.000000000,0.000000000,0.986341210,0.497844716,0.612879771,0.269748117,0.460555700,0.205505064
Nontribal,County,48007,"Aransas County, TX",1196.261202500,0.000000000,0.000000000,0.999735846,0.520295853,0.912917144,0.697719468,0.747908779,0.567051158
Nontribal,County,48009,"Archer County, TX",2131.824467500,0.000000000,0.000000000,0.997875389,0.744354958,0.859528633,0.563614803,0.671278225,0.273827758
Nontribal,County,48011,"Armstrong County, TX",2096.854077500,0.000000000,0.000000000,0.821168433,0.416536897,0.524539107,0.169739288,0.418244838,0.119254534
Nontribal,County,48013,"Atascosa County, TX",2742.226305000,0.000000000,0.000000000,0.997311208,0.646731198,0.904739955,0.428286087,0.745640317,0.326035185
Nontribal,County,48015,"Austin County, TX",1505.412090000,0.000000000,0.000000000,1.000000000,0.880912399,0.974671145,0.709417856,0.918905682,0.582563672
Nontribal,County,48017,"Bailey County, TX",1872.074522500,0.000000000,0.000000000,0.988859506,0.605581500,0.510437180,0.173409104,0.395712598,0.118888201
Nontribal,County,48019,"Bandera County, TX",1788.440517500,0.000000000,0.000000000,0.728664821,0.519818599,0.560869309,0.339301490,0.494728783,0.280758584
Nontribal,County,48021,"Bastrop County, TX",2038.605205000,0.000000000,0.000000000,0.996693190,0.822258965,0.947504392,0.728014881,0.902449106,0.655885088
Nontribal,County,48023,"Baylor County, TX",2068.835632500,0.000000000,0.000000000,0.942772771,0.447787791,0.570744870,0.226414134,0.287561733,0.048368209
Nontribal,County,48025,"Bee County, TX",1985.728290000,0.000000000,0.000000000,0.997612985,0.733927435,0.900912370,0.428230426,0.767239550,0.360598345
Nontribal,County,48027,"Bell County, TX",2490.692295000,0.000000000,0.000000000,0.999196481,0.896980462,0.965194959,0.810411909,0.899094984,0.699568637
Nontribal,County,48029,"Bexar County, TX",2825.017650000,0.000000000,0.000000000,1.000000000,0.983929903,0.998061148,0.977852349,0.992505593,0.943847875
Nontribal,County,48031,"Blanco County, TX",1612.219245000,0.000000000,0.000000000,0.967659741,0.680256109,0.835358683,0.490722592,0.737880570,0.394028486
Nontribal,County,48033,"Borden County, TX",2040.501190000,0.000000000,0.000000000,0.906308074,0.290935371,0.510840388,0.088787941,0.334658270,0.072217634
Nontribal,County,48035,"Bosque County, TX",2298.249817500,0.000000000,0.000000000,0.973738485,0.600623310,0.677207938,0.274898025,0.492139878,0.189330400
Nontribal,County,48037,"Bowie County, TX",2200.079927500,0.000000000,0.000000000,0.994877196,0.630775123,0.814047015,0.381433427,0.588691531,0.281897831
Nontribal,County,48039,"Brazoria County, TX",3707.388002500,0.000000000,0.000000000,1.000000000,0.887121061,0.989572975,0.754069949,0.939028895,0.606500554
Nontribal,County,48041,"Brazos County, TX",1361.422562500,0.000000000,0.000000000,0.999922631,0.862514507,0.979651838,0.714197292,0.922630561,0.610599613
Nontribal,County,48043,"Brewster County, TX",13603.271045000,0.000000000,0.000000000,0.335109101,0.132028867,0.150109179,0.044143837,0.101234262,0.027821226
Nontribal,County,48045,"Briscoe County, TX",2062.305017500,0.000000000,0.000000000,0.728688901,0.367179120,0.406047296,0.146023801,0.326931917,0.097962102
Nontribal,County,48047,"Brooks County, TX",2111.916625000,0.000000000,0.000000000,0.987980050,0.303491272,0.539002494,0.125236908,0.383341646,0.092718204
Nontribal,County,48049,"Brown County, TX",2171.324155000,0.000000000,0.000000000,0.996555739,0.816629475,0.851993791,0.446201611,0.678470942,0.342437179
Nontribal,County,48051,"Burleson County, TX",1552.601050000,0.000000000,0.000000000,0.982157395,0.725576662,0.881411126,0.479850746,0.784396201,0.396540027
Nontribal,County,48053,"Burnet County, TX",2319.105652500,0.000000000,0.000000000,0.974474270,0.792342281,0.881864014,0.575010219,0.807603216,0.436798837
Nontribal,County,48055,"Caldwell County, TX",1239.868857500,0.000000000,0.000000000,0.996686773,0.796024127,0.955398862,0.801885991,0.905700450,0.692804350
Nontribal,County,48057,"Calhoun County, TX",2349.652077500,0.000000000,0.000000000,0.960684987,0.543775496,0.542296140,0.368045905,0.488322051,0.302685256
Nontribal,County,48059,"Callahan County, TX",2046.821140000,0.000000000,0.000000000,0.976430630,0.622787155,0.810261424,0.374073693,0.645687526,0.264254837
Nontribal,County,48061,"Cameron County, TX",2869.783962500,0.000000000,0.000000000,0.999889888,0.803413470,0.876160763,0.797724353,0.819820150,0.705267021
Nontribal,County,48063,"Camp County, TX",480.421532500,0.000000000,0.000000000,0.997149748,0.641087481,0.542863407,0.174303881,0.360447270,0.102828327
Nontribal,County,48065,"Carson County, TX",2130.139147500,0.000000000,0.000000000,0.974088909,0.753251249,0.856697819,0.491123968,0.786975226,0.336250804
Nontribal,County,48067,"Cass County, TX",2283.503267500,0.000000000,0.000000000,0.981641220,0.392822547,0.472392638,0.144840629,0.305641404,0.092808709
Nontribal,County,48069,"Castro County, TX",2048.401127500,0.000000000,0.000000000,0.997326066,0.727515812,0.845220342,0.191906207,0.680464853,0.100683910
Nontribal,County,48071,"Chambers County, TX",2027.018630000,0.000000000,0.000000000,0.999948036,0.894304718,0.998596965,0.819268343,0.953284141,0.545728539
Nontribal,County,48073,"Cherokee County, TX",2486.268330000,0.000000000,0.000000000,0.976148110,0.514150144,0.612311473,0.198737502,0.409718692,0.127690222
Nontribal,County,48075,"Childress County, TX",1641.501680000,0.000000000,0.000000000,0.980171971,0.603503593,0.667992813,0.222985113,0.500770021,0.143480493
Nontribal,County,48077,"Clay County, TX",2585.386212500,0.000000000,0.000000000,0.992585048,0.679364433,0.915991037,0.487227541,0.687634956,0.173069872
Nontribal,County,48079,"Cochran County, TX",1747.466175000,0.000000000,0.000000000,0.997528632,0.598010850,0.791742013,0.233273056,0.549246534,0.100421941
Nontribal,County,48081,"Coke County, TX",2087.163487500,0.000000000,0.000000000,0.968004037,0.571385314,0.742568761,0.313550341,0.593792581,0.192530911
Nontribal,County,48083,"Coleman County, TX",2899.277062500,0.000000000,0.000000000,0.990626703,0.567847411,0.767338783,0.251335150,0.587429609,0.178746594
Nontribal,County,48085,"Collin County, TX",2066.412985000,0.000000000,0.000000000,1.000000000,0.958048731,0.992099093,0.918646141,0.976959935,0.852482414
Nontribal,County,48087,"Collingsworth County, TX",2121.817880000,0.000000000,0.000000000,0.922408658,0.413373709,0.393963463,0.068059968,0.310514297,0.060613582
Nontribal,County,48089,"Colorado County, TX",2226.518385000,0.000000000,0.000000000,0.986611789,0.672438263,0.882486517,0.492146845,0.778834327,0.394739332
Nontribal,County,48091,"Comal County, TX",1297.591067500,0.000000000,0.000000000,0.999188246,0.951700625,0.994967124,0.931082068,0.973374462,0.831642179
Nontribal,County,48093,"Comanche County, TX",2159.210917500,0.000000000,0.000000000,0.986487146,0.749548758,0.867749646,0.412459144,0.714132397,0.325381726
Nontribal,County,48095,"Concho County, TX",2236.735637500,0.000000000,0.000000000,0.995950082,0.706286791,0.815964210,0.233717919,0.672474688,0.138309395
Nontribal,County,48097,"Cooke County, TX",2092.535445000,0.000000000,0.000000000,0.975737441,0.714084365,0.890818484,0.545152522,0.772727273,0.397765026
Nontribal,County,48099,"Coryell County, TX",2413.272907500,0.000000000,0.000000000,0.992230806,0.765702065,0.920431234,0.593121208,0.782680808,0.430360962
Nontribal,County,48101,"Cottle County, TX",2064.411667500,0.000000000,0.000000000,0.874381346,0.307464667,0.457421297,0.100107148,0.265064544,0.041736823
Nontribal,County,48103,"Crane County, TX",1745.991520000,0.000000000,0.000000000,1.000000000,0.662403475,0.787765444,0.228402510,0.588622104,0.142736486
Nontribal,County,48105,"Crockett County, TX",6244.637262500,0.000000000,0.000000000,0.855933204,0.418689382,0.572067133,0.174900902,0.402175930,0.114059206
Nontribal,County,48107,"Crosby County, TX",2046.083812500,0.000000000,0.000000000,0.945482625,0.698275418,0.787284427,0.330347490,0.635778636,0.199124839
Nontribal,County,48109,"Culberson County, TX",8415.013425000,0.000000000,0.000000000,0.753323320,0.371122794,0.431656027,0.108399049,0.310564526,0.063887846
Nontribal,County,48111,"Dallam County, TX",3480.712462500,0.000000000,0.000000000,0.994250265,0.799061885,0.899984869,0.309668634,0.776153730,0.206022091
Nontribal,County,48113,"Dallas County, TX",2109.599310000,0.000000000,0.000000000,1.000000000,0.992260835,1.000000000,0.998751748,0.998052726,0.973087677
Nontribal,County,48115,"Dawson County, TX",2027.123962500,0.000000000,0.000000000,0.981865420,0.838659392,0.913899714,0.466562744,0.802857885,0.325279293
Nontribal,County,48117,"Deaf Smith County, TX",3420.672937500,0.000000000,0.000000000,0.985896844,0.672671286,0.846220169,0.312394149,0.707190146,0.202186297
Nontribal,County,48119,"Delta County, TX",654.536155000,0.000000000,0.000000000,0.993401995,0.708400386,0.887994850,0.465239781,0.690054715,0.288702929
Nontribal,County,48121,"Denton County, TX",2211.034507500,0.000000000,0.000000000,1.000000000,0.977990567,0.998142061,0.934638655,0.980753656,0.837073031
Nontribal,County,48123,"DeWitt County, TX",2063.253010000,0.000000000,0.000000000,0.998927915,0.779865224,0.923933020,0.484122932,0.831733715,0.422044109
Nontribal,County,48125,"Dickens County, TX",2058.934377500,0.000000000,0.000000000,0.905765591,0.602701182,0.744410907,0.270680923,0.543101243,0.134445183
Nontribal,County,48127,"Dimmit County, TX",2966.584530000,0.000000000,0.000000000,0.999609430,0.728305638,0.954196847,0.395114330,0.708315580,0.332161625
Nontribal,County,48129,"Donley County, TX",2147.624342500,0.000000000,0.000000000,0.871254108,0.463828535,0.614154691,0.251361028,0.510667517,0.167148953
Nontribal,County,48131,"Duval County, TX",4016.749555000,0.000000000,0.000000000,0.990376042,0.517831856,0.782949599,0.258457020,0.599150365,0.175329103
Nontribal,County,48133,"Eastland County, TX",2124.872522500,0.000000000,0.000000000,0.978783523,0.627769791,0.835473157,0.392306548,0.676944431,0.319734298
Nontribal,County,48135,"Ector County, TX",2009.322770000,0.000000000,0.000000000,1.000000000,0.936988887,0.998584609,0.820821975,0.973422101,0.627227930
Nontribal,County,48137,"Edwards County, TX",4725.953277500,0.000000000,0.000000000,0.855149665,0.340517530,0.628747186,0.212048945,0.444134888,0.130942564
Nontribal,County,48139,"Ellis County, TX",2203.555900000,0.000000000,0.000000000,0.999760994,0.940344168,0.987093690,0.845363289,0.947084130,0.687906310
Nontribal,County,48141,"El Paso County, TX",2227.571710000,0.000000000,0.000000000,0.995791564,0.908549272,0.973425383,0.894127104,0.943020617,0.783289200
Nontribal,County,48143,"Erath County, TX",2493.852270000,0.000000000,0.000000000,0.987202230,0.675198513,0.869910458,0.467942220,0.683688123,0.340682548
Nontribal,County,48145,"Falls County, TX",1777.380605000,0.000000000,0.000000000,0.999348110,0.743273675,0.855221050,0.440737229,0.707775276,0.270060448
Nontribal,County,48147,"Fannin County, TX",2111.389962500,0.000000000,0.000000000,0.978099277,0.659915191,0.835420304,0.404340234,0.666799701,0.296981791
Nontribal,County,48149,"Fayette County, TX",2189.862675000,0.000000000,0.000000000,0.999374699,0.803848004,0.973015873,0.698653199,0.906493506,0.567388167
Nontribal,County,48151,"Fisher County, TX",2042.186510000,0.000000000,0.000000000,0.934753456,0.475345575,0.783732205,0.281720652,0.613059625,0.190633381
Nontribal,County,48153,"Floyd County, TX",2260.540782500,0.000000000,0.000000000,0.965845021,0.620381157,0.890219468,0.344065980,0.705092959,0.157262010
Nontribal,County,48155,"Foard County, TX",1623.384490000,0.000000000,0.000000000,0.967557747,0.543926810,0.440241370,0.157344926,0.152673242,0.032896444
Nontribal,County,48157,"Fort Bend County, TX",2036.182557500,0.000000000,0.000000000,1.000000000,0.948321349,0.993895815,0.916662356,0.967823703,0.841653303
Nontribal,County,48159,"Franklin County, TX",696.037160000,0.000000000,0.000000000,1.000000000,0.804479419,0.804176755,0.314769976,0.600181598,0.161924939
Nontribal,County,48161,"Freestone County, TX",2067.676975000,0.000000000,0.000000000,0.973153337,0.577075904,0.718492104,0.284819154,0.521141111,0.204126337
Nontribal,County,48163,"Frio County, TX",2535.985270000,0.000000000,0.000000000,0.991111480,0.617752118,0.874480811,0.373234757,0.680304037,0.294401063
Nontribal,County,48165,"Gaines County, TX",3366.532032500,0.000000000,0.000000000,0.997465661,0.745783924,0.883921029,0.395701011,0.751165483,0.249867025
Nontribal,County,48167,"Galveston County, TX",2028.598617500,0.000000000,0.000000000,1.000000000,0.997819201,0.999896152,0.835817021,0.927410561,0.630043097
Nontribal,County,48169,"Garza County, TX",2026.491967500,0.000000000,0.000000000,0.863610375,0.468371537,0.648786319,0.285513800,0.521804668,0.168200010
Nontribal,County,48171,"Gillespie County, TX",2390.837085000,0.000000000,0.000000000,0.980042294,0.726760067,0.840382413,0.512291832,0.762225747,0.401577231
Nontribal,County,48173,"Glasscock County, TX",2016.801377500,0.000000000,0.000000000,0.999529952,0.860604794,0.831566303,0.228547553,0.596333629,0.086540972
Nontribal,County,48175,"Goliad County, TX",1943.068627500,0.000000000,0.000000000,0.994145389,0.574998645,0.851954247,0.318696807,0.640104082,0.258470212
Nontribal,County,48177,"Gonzales County, TX",2425.386145000,0.000000000,0.000000000,1.000000000,0.815426040,0.934769391,0.476678537,0.854338574,0.396638582
Nontribal,County,48179,"Gray County, TX",2147.624342500,0.000000000,0.000000000,0.970817598,0.615577027,0.725194958,0.267202904,0.547108735,0.190396783
Nontribal,County,48181,"Grayson County, TX",2290.139215000,0.000000000,0.000000000,0.999770030,0.908748045,0.978014902,0.770812253,0.907598197,0.598243032
Nontribal,County,48183,"Gregg County, TX",650.112190000,0.000000000,0.000000000,1.000000000,0.911535969,0.992384964,0.908619572,0.935677252,0.773817239
Nontribal,County,48185,"Grimes County, TX",1849.112037500,0.000000000,0.000000000,1.000000000,0.834861863,0.930788949,0.499458844,0.820051267,0.390316149
Nontribal,County,48187,"Guadalupe County, TX",1616.221880000,0.000000000,0.000000000,1.000000000,0.937043796,0.985336288,0.879627216,0.959788843,0.777176747
Nontribal,County,48189,"Hale County, TX",2282.765940000,0.000000000,0.000000000,0.999584718,0.860142119,0.957087486,0.544250646,0.845376523,0.324981543
Nontribal,County,48191,"Hall County, TX",2074.312922500,0.000000000,0.000000000,0.806784136,0.431930127,0.338902148,0.102625298,0.224953029,0.054334027
Nontribal,County,48193,"Hamilton County, TX",1908.098237500,0.000000000,0.000000000,0.977753243,0.641346950,0.773502622,0.305658294,0.585647254,0.227491030
Nontribal,County,48195,"Hansford County, TX",2140.040402500,0.000000000,0.000000000,0.910272186,0.433036373,0.562140080,0.085593345,0.349214943,0.060934193
Nontribal,County,48197,"Hardeman County, TX",1603.687312500,0.000000000,0.000000000,0.948177340,0.658522167,0.743711002,0.459047619,0.533004926,0.130377668
Nontribal,County,48199,"Hardin County, TX",2098.960727500,0.000000000,0.000000000,0.966126361,0.413459126,0.628845285,0.255934160,0.440808953,0.196718021
Nontribal,County,48201,"Harris County, TX",4109.863485000,0.000000000,0.000000000,1.000000000,0.988005536,0.999974371,0.997206418,0.999282382,0.971782254
Nontribal,County,48203,"Harrison County, TX",2169.954832500,0.000000000,0.000000000,0.992670259,0.590699481,0.781321295,0.387942333,0.552545993,0.298868987
Nontribal,County,48205,"Hartley County, TX",3369.376010000,0.000000000,0.000000000,0.935163186,0.660779042,0.710797799,0.215393272,0.576247343,0.159215956
Nontribal,County,48207,"Haskell County, TX",2076.103575000,0.000000000,0.000000000,0.969457128,0.452207002,0.686199899,0.188533739,0.513597159,0.119482496
Nontribal,County,48209,"Hays County, TX",1536.379845000,0.000000000,0.000000000,0.998971617,0.930824078,0.975867270,0.882078706,0.943301796,0.794597559
Nontribal,County,48211,"Hemphill County, TX",2123.187202500,0.000000000,0.000000000,0.937391477,0.344198045,0.516049015,0.135139158,0.384035323,0.102148137
Nontribal,County,48213,"Henderson County, TX",2211.877167500,0.000000000,0.000000000,0.999761893,0.815229297,0.786085052,0.442878232,0.623886852,0.320110481
Nontribal,County,48215,"Hidalgo County, TX",3540.857320000,0.000000000,0.000000000,0.999821514,0.867711804,0.966980010,0.784745359,0.900434317,0.707787958
Nontribal,County,48217,"Hill County, TX",2271.706027500,0.000000000,0.000000000,0.994435944,0.830574489,0.934436871,0.560300459,0.798349330,0.422543701
Nontribal,County,48219,"Hockley County, TX",2051.139772500,0.000000000,0.000000000,0.999537822,0.856211164,0.931494890,0.439531659,0.808093257,0.226107944
Nontribal,County,48221,"Hood County, TX",1003.186730000,0.000000000,0.000000000,0.993700126,0.792629147,0.879042419,0.581373373,0.760079798,0.472700546
